id,名称,カテゴリ,都道府県コード,都道府県名,市区町村コード,市区町村名,緯度,経度,情報,情報の出典,データソース
NEW00120,旧坪田家住宅,建造物,02,青森県,02201,青森市浪岡字岡田,40.79601264376999,140.72270011341854,青森県青森市浪岡字岡田にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00121,黒石市消防団第三分団第三消防部屯所,建造物,02,青森県,02204,黒石市甲徳兵衛町,40.646686714714704,140.61659422522516,青森県黒石市甲徳兵衛町にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00122,五戸町消防団第一分団屯所,建造物,02,青森県,02442,三戸郡五戸町字野月,40.5310561750842,141.33764506060595,青森県三戸郡五戸町字野月にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00123,旧伊東家住宅,建造物,02,青森県,02202,弘前市若党町,40.598556528491635,140.4661996715085,青森県弘前市若党町にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00124,旧橋本家住宅,建造物,02,青森県,02443,三戸郡田子町田子字川代ノ上ミ,40.302617600000005,141.0792831,青森県三戸郡田子町田子字川代ノ上ミにある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00125,円覚寺宝篋印塔,建造物,02,青森県,02323,西津軽郡深浦町深浦字浜町,40.62973670833333,139.95599770833334,青森県西津軽郡深浦町深浦字浜町にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00126,大慈寺山門,建造物,02,青森県,02203,八戸市大字松館字古里,40.504803705319134,141.49486759361696,青森県八戸市大字松館字古里にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00127,岩木山神社社務所,建造物,02,青森県,02202,弘前市百沢字寺沢,40.598556528491635,140.4661996715085,青森県弘前市百沢字寺沢にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00128,成田家庭園,建造物,02,青森県,02202,弘前市樹木,40.598556528491635,140.4661996715085,青森県弘前市樹木にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00129,貞昌寺庭園,建造物,02,青森県,02202,弘前市新寺町,40.598556528491635,140.4661996715085,青森県弘前市新寺町にある登録・指定文化財（建造物）。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00130,関の古碑群,史跡,02,青森県,02323,西津軽郡深浦町関字栃沢,40.62973670833333,139.95599770833334,青森県西津軽郡深浦町関字栃沢にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00131,八戸南部家墓所,史跡,02,青森県,02203,八戸市長者,40.504803705319134,141.49486759361696,青森県八戸市長者にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00132,唐馬の碑,史跡,02,青森県,02441,三戸郡三戸町川守田字下比良,40.37757821978022,141.2525665604396,青森県三戸郡三戸町川守田字下比良にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00133,一里塚,史跡,02,青森県,02203,八戸市十日市天摩,40.504803705319134,141.49486759361696,青森県八戸市十日市天摩にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00134,八幡崎遺跡,史跡,02,青森県,02210,平川市八幡崎宮本,40.59437687108016,140.56506181184668,青森県平川市八幡崎宮本にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00135,藩境塚,史跡,02,青森県,02301,東津軽郡平内町狩場沢字関口・上北郡野辺地町字柴崎,40.9245464074074,140.95372097222227,青森県東津軽郡平内町狩場沢字関口・上北郡野辺地町字柴崎にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00136,野辺地戦争戦死者の墓所,史跡,02,青森県,02401,上北郡野辺地町字鳥井平,40.86642297000001,141.12687664999996,青森県上北郡野辺地町字鳥井平にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00137,斗内千人塚 墳丘 供養塔,史跡,02,青森県,02441,三戸郡三戸町斗内字清水田,40.37757821978022,141.2525665604396,青森県三戸郡三戸町斗内字清水田にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00138,餓死萬霊等供養塔及び戒壇石,史跡,02,青森県,02203,八戸市新井田字寺ノ上,40.504803705319134,141.49486759361696,青森県八戸市新井田字寺ノ上にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00139,中里城遺跡,史跡,02,青森県,02387,北津軽郡中泊町中里字亀山,40.98134877777778,140.42155894444446,青森県北津軽郡中泊町中里字亀山にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00140,平舘台場跡,史跡,02,青森県,02301,東津軽郡外ヶ浜町平舘田の沢,40.9245464074074,140.95372097222227,青森県東津軽郡外ヶ浜町平舘田の沢にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00141,赤根沢の赤岩,名勝,02,青森県,02303,東津軽郡今別町砂ヶ森字赤根沢,41.1917959,140.5178041,青森県東津軽郡今別町砂ヶ森字赤根沢にある都道府県指定名勝。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00142,茨島のトチノキ,天然記念物,02,青森県,02446,三戸郡階上町赤保内字茨島,40.43721259926473,141.58376576838228,青森県三戸郡階上町赤保内字茨島にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00143,関の杉,天然記念物,02,青森県,02323,西津軽郡深浦町関字栃沢,40.62973670833333,139.95599770833334,青森県西津軽郡深浦町関字栃沢にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00144,大杉,天然記念物,02,青森県,02202,弘前市十腰内字猿沢,40.598556528491635,140.4661996715085,青森県弘前市十腰内字猿沢にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00145,銀南木,天然記念物,02,青森県,02402,上北郡七戸町銀南木五奄河原,40.72580598275863,141.1555392974139,青森県上北郡七戸町銀南木五奄河原にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00146,桑の木,天然記念物,02,青森県,02441,三戸郡三戸町六日町,40.37757821978022,141.2525665604396,青森県三戸郡三戸町六日町にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00147,うつぎ,天然記念物,02,青森県,02446,三戸郡階上町赤保内字蛭子,40.43721259926473,141.58376576838228,青森県三戸郡階上町赤保内字蛭子にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00148,天狗杉,天然記念物,02,青森県,02445,三戸郡南部町大向字長谷,40.41852016666667,141.3154145625,青森県三戸郡南部町大向字長谷にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00149,爺杉,天然記念物,02,青森県,02445,三戸郡南部町法光寺字法光寺,40.41852016666667,141.3154145625,青森県三戸郡南部町法光寺字法光寺にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00150,法光寺参道松並木,天然記念物,02,青森県,02445,三戸郡南部町法光寺字法光寺,40.41852016666667,141.3154145625,青森県三戸郡南部町法光寺字法光寺にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00151,十三湖の白鳥,天然記念物,02,青森県,02205,五所川原市十三湖,40.81392560000001,140.4681668214286,青森県五所川原市十三湖にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00152,大湊湾の白鳥,天然記念物,02,青森県,02208,むつ市,41.310634622857144,141.18192459428576,青森県むつ市にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00153,りんごの樹,天然記念物,02,青森県,02209,つがる市柏桑野木田字千年,40.82912764347825,140.37371479130437,青森県つがる市柏桑野木田字千年にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00154,カヤの木,天然記念物,02,青森県,02203,八戸市南郷区島守字門前,40.504803705319134,141.49486759361696,青森県八戸市南郷区島守字門前にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00155,イチイ,天然記念物,02,青森県,02381,北津軽郡板柳町横沢字花岡,40.70991504285713,140.47688873571434,青森県北津軽郡板柳町横沢字花岡にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00156,関根の松,天然記念物,02,青森県,02441,三戸郡三戸町川守田字関根,40.37757821978022,141.2525665604396,青森県三戸郡三戸町川守田字関根にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00157,モミの木,天然記念物,02,青森県,02206,十和田市沢田字水尻山,40.613699281021894,141.2108843978102,青森県十和田市沢田字水尻山にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00158,クヌギ,天然記念物,02,青森県,02206,十和田市沢田字野倉沢,40.613699281021894,141.2108843978102,青森県十和田市沢田字野倉沢にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00159,小川原湖のハクチョウ,天然記念物,02,青森県,02207,三沢市・上北郡,40.707003663414646,141.38369259999993,青森県三沢市・上北郡にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00160,藤崎のハクチョウ,天然記念物,02,青森県,02361,南津軽郡藤崎町地内平川水域,40.6693048968254,140.50481053174596,青森県南津軽郡藤崎町地内平川水域にある都道府県指定天然記念物。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
